Code;Denomination;Class;SoftAtk;HardAtk;AirAtk;NavalAtk;GroundDef;AirDef;CloseDef;Target;Initiativa;GunRange;SpotRange;RangeDefMod;MoveMode;MovMethod;MovPoints;Fuel;Ammo;byteB21;Cost;byteB23,24;byteB25;MonthExpired;MontAvaible;YearAvaible;YearExpired;Organic Transport;Country;Special1;Special2;byteB37;byteB38;bomberCode;Icon;atkMel;movMel;dieMel;byte52;byte53;byte54;byte55;byte56;byte57;byte58;byte59;byte60;byte61;byte62;byte63;byte64;byte65;byte66;byte67;byte68;byte69;byte70;byte71;byte72;byte73
3690;37 Graniceri;1;4;1;0;3;5;4;1;0;0;1;3;6;0;3;3;0;6;0;4;110;0;9;10;37;40;2;18;1;0;0;0;0;JK477;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;2;0;0;0;0;0;0
3691;21 Pionieri de Munte;1;5;0;0;4;5;5;2;0;2;1;2;8;0;8;3;0;6;0;41;0;0;8;1;26;32;2;18;37;2;31;0;0;JKI57;3;1;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;129;0;0;0;0;0;0;0
3692;32 Pionieri de Munte;1;5;1;0;4;6;5;2;0;2;1;2;8;0;8;3;0;6;0;44;0;0;11;7;32;37;2;18;5;2;31;0;0;JKI57;3;1;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;129;0;0;0;0;0;0;0
3693;37 Pionieri de Munte;1;7;2;0;4;7;7;2;0;2;1;2;8;0;8;3;0;6;0;57;0;0;9;10;37;40;2;18;5;2;31;0;0;JKI57;3;1;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;129;0;0;0;0;0;0;0
3694;43 Pionieri de Munte;1;9;3;0;4;9;10;2;0;2;1;2;8;0;8;3;0;6;0;75;0;0;9;7;43;44;2;18;5;2;31;0;0;JKI57;3;1;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;129;0;0;0;0;0;0;0
3695;44 Pionieri de Munte;1;8;3;0;4;9;10;2;0;2;1;2;8;0;8;3;0;6;0;73;0;0;12;8;44;54;2;18;5;2;31;0;0;JKI57;3;1;1 ;0;0;0;0;0;0;0;0;18;1;83;0;0;0;129;0;0;0;0;0;0;0
3696;21 Jandarmi;1;1;0;0;2;2;1;0;0;0;1;2;6;0;8;2;0;4;0;2;110;0;8;1;26;32;1;18;33;0;2;0;0;JKI51;2;1;1 ;0;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3697;32 Jandarmi;1;2;0;0;2;2;2;0;0;0;1;2;6;0;8;2;0;4;0;2;110;0;11;7;32;37;1;18;33;0;2;0;0;JKI51;2;1;1 ;0;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3698;37 Jandarmi;1;2;1;0;2;3;2;0;0;0;1;2;6;0;8;2;0;4;0;4;110;0;9;10;37;40;1;18;33;0;2;0;0;JKI51;2;1;1 ;0;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3699;37 Vanatori;1;5;1;0;3;6;7;1;0;1;1;2;8;0;3;3;0;6;0;7;0;0;9;10;37;40;2;18;1;0;0;0;0;MC16;2;1;1 ;128;0;0;0;0;0;0;0;18;1;223;0;0;0;105;0;0;0;0;0;0;0
3700;43 Rezervisti;1;6;1;0;3;6;6;0;0;0;1;3;8;0;3;3;0;6;0;7;110;0;9;7;43;44;2;18;1;0;0;0;0;JKI38;2;1;1 ;32;0;0;0;0;0;0;0;18;1;91;0;0;0;1;12;0;0;0;0;0;0
3701;21 Mtr Infanterie;4;5;0;3;1;4;3;3;0;2;2;2;8;0;3;2;0;8;0;6;110;0;8;1;26;32;2;18;1;152;0;0;0;JKI43;312;90;1 ;128;0;0;0;0;0;0;0;18;1;223;0;0;0;57;3;0;0;0;0;0;0
3702;32 Mtr Infanterie;4;6;1;3;1;4;4;3;0;2;2;2;8;0;3;2;0;8;0;7;110;0;11;7;32;37;2;18;1;152;0;0;0;JKI45;312;90;1 ;128;0;0;0;0;0;0;0;18;1;223;0;0;0;41;2;0;0;0;0;0;0
3703;37 Mtr Infanterie;4;7;1;3;1;5;5;3;0;2;2;2;8;0;3;2;0;8;0;8;110;0;9;10;37;40;2;18;1;152;0;0;0;JKI46;312;90;1 ;128;0;0;0;0;0;0;0;18;1;223;0;0;0;41;2;0;0;0;0;0;0
3704;43 Mtr Infanterie;4;9;2;3;1;7;7;3;0;2;2;2;8;0;3;2;0;8;0;11;110;0;9;7;43;44;2;18;1;152;0;0;0;CL132;312;90;1 ;128;0;0;0;0;0;0;0;18;1;223;0;0;0;41;0;0;0;0;0;0;0
3705;44 Mtr Infanterie;4;8;2;3;1;7;8;3;0;2;2;2;8;0;3;2;0;8;0;11;110;0;12;8;44;54;2;18;1;152;0;0;0;CL132;312;90;1 ;128;0;0;0;0;0;0;0;18;1;83;0;0;0;41;0;0;0;0;0;0;0
3706;32 Cercetasi Cav;3;5;0;0;1;4;3;2;0;3;1;3;6;0;8;5;0;6;0;10;0;0;11;7;32;37;1;18;1;0;0;0;0;TD99;2;2;10 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;177;13;0;0;0;0;0;0
3707;37 Cercetasi Cav;3;6;1;0;1;5;4;2;0;3;1;3;6;0;8;5;0;6;0;12;0;0;9;10;37;40;1;18;1;0;0;0;0;TD99;2;2;10 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;177;13;0;0;0;0;0;0
3708;43 Cercetasi Cav;3;8;1;0;1;7;6;2;0;3;1;3;6;0;8;5;0;6;0;16;0;0;10;7;43;44;1;18;1;0;0;0;0;TD99;2;2;10 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;177;13;0;0;0;0;0;0
3709;44 Cercetasi Cav;3;7;2;0;1;8;7;2;0;3;1;3;6;0;8;5;0;6;0;17;0;0;12;9;44;54;1;18;1;0;0;0;0;TD99;2;2;10 ;0;0;0;0;0;0;0;0;18;1;83;0;0;0;177;13;0;0;0;0;0;0
3710;37 Cercetasi Mot;3;4;1;0;1;4;4;3;0;3;1;3;6;0;2;9;50;6;0;10;0;0;9;10;37;40;1;18;1;0;0;0;0;DRG88;2;51;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;121;1;0;0;0;0;0;0
3711;40 Cercetasi Mot;3;5;1;0;1;4;5;3;0;3;1;3;6;0;2;9;50;6;0;11;0;0;8;8;40;43;1;18;1;0;0;0;0;DRG87;2;51;1 ;0;0;0;0;0;0;0;0;18;1;239;0;0;0;121;1;0;0;0;0;0;0
3712;43 Cercetasi Mot;3;6;1;0;1;6;6;3;0;3;1;3;6;0;2;9;50;6;0;14;0;0;9;7;43;44;1;18;1;0;0;0;0;DRG88;3;51;1 ;0;0;0;0;0;0;0;0;18;1;223;0;0;0;113;1;0;0;0;0;0;0
3713;Atelaj usor (sase cai);7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;6;0;0;0;6;271;0;2;1;26;43;1;18;49;4;0;0;0;DRG72;82;230;10 ;3;0;0;0;0;0;0;0;18;1;223;0;0;0;33;0;0;0;0;0;0;0
3714;37 Puscasi Marini;1;3;1;0;5;4;3;0;0;1;1;2;8;0;8;4;0;6;0;3;110;0;9;10;37;40;2;18;33;0;0;0;0;JKI49;2;1;1 ;32;0;0;0;0;0;0;0;18;1;41;0;0;0;3;8;0;0;0;0;0;0
3715;43 Puscasi Marini;1;5;1;0;5;6;6;0;0;1;1;2;8;0;8;4;0;6;0;5;110;0;9;7;43;44;2;18;1;0;31;0;0;JKI49;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3716;41 Parasutisti;1;6;1;0;4;7;8;2;0;2;1;2;8;0;3;3;0;7;0;25;110;0;8;7;41;43;3;18;1;0;31;0;0;JKI53;2;1;1 ;128;0;0;0;0;0;0;0;18;1;9;0;0;0;13;0;0;0;0;0;0;0
3717;21 Infanterie Fortificatii;1;4;1;0;3;5;3;2;0;1;1;3;8;0;8;2;0;6;0;15;148;0;8;1;26;32;2;18;33;2;0;0;0;JKI52;2;1;1 ;32;0;0;0;0;0;0;0;18;1;223;0;0;0;1;8;0;0;0;0;0;0
3718;32 Infanterie Fortificatii;1;5;1;0;3;5;4;2;0;1;1;3;8;0;8;2;0;6;0;17;148;0;11;7;32;37;2;18;1;2;0;0;0;H40P;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3719;37 Infanterie Fortificatii;1;6;1;0;3;6;5;2;0;1;1;3;8;0;8;2;0;6;0;21;148;0;9;10;37;40;2;18;1;2;0;0;0;H40P;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3720;40 Infanterie Fortificatii;1;7;1;0;3;6;6;2;0;1;1;3;8;0;8;2;0;6;0;23;148;0;8;8;40;43;2;18;1;2;0;0;0;H40P;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3721;43 Infanterie Fortificatii;1;8;2;0;3;8;7;2;0;1;1;3;8;0;8;2;0;6;0;28;148;0;9;7;43;44;2;18;1;2;0;0;0;H40P;2;1;1 ;32;0;0;0;0;0;0;0;18;1;9;0;0;0;1;8;0;0;0;0;0;0
3722;100mm M30;8;10;5;2;2;3;5;0;0;2;4;2;3;0;4;0;0;6;0;19;60;0;12;11;35;54;2;18;1;0;0;0;0;PA999;15;80;13 ;8;1;0;0;0;0;0;0;18;1;223;0;0;0;113;1;0;0;0;0;0;0
3723;75mm M02/36;8;8;5;0;2;3;6;0;0;2;4;2;3;0;4;0;0;7;0;15;154;0;12;9;36;54;2;18;1;0;0;0;0;DJ027;16;80;13 ;2;2;0;0;0;0;0;0;18;1;223;0;0;0;17;15;0;0;0;0;0;0
3724;75mm M12;8;7;4;0;2;3;7;0;0;2;3;2;3;0;4;1;0;10;0;11;60;0;12;1;26;54;2;18;1;0;0;0;0;PT329;16;80;13 ;2;0;0;0;0;0;0;0;18;1;223;0;0;0;33;0;0;0;0;0;0;0
3725;120mm M78;8;10;6;0;2;2;5;0;0;2;3;2;2;0;4;0;0;2;0;16;211;0;7;1;26;42;1;18;1;0;0;0;0;PA425;15;80;13 ;4;0;0;0;0;0;0;0;18;1;9;0;0;0;9;12;0;0;0;0;0;0
3726;105mm M09;8;10;5;0;1;3;7;0;0;1;3;2;3;0;4;1;0;6;0;17;211;0;7;1;26;42;2;18;1;0;0;0;0;DJ024;15;80;13 ;4;0;0;0;0;0;0;0;18;1;9;0;0;0;9;12;0;0;0;0;0;0
3727;152mm M10/30;8;14;8;0;2;3;6;0;0;2;3;2;3;0;4;0;0;3;0;52;158;0;8;2;42;44;1;18;1;0;0;0;0;PA156;48;80;13 ;8;0;0;0;0;0;0;0;18;1;141;0;0;0;9;0;0;0;0;0;0;0
3728;150mm M14;8;14;8;0;2;3;6;0;0;1;3;2;3;0;4;0;0;4;0;37;38;0;7;1;26;42;1;18;1;0;0;0;0;PAT36;48;80;13 ;8;0;0;0;0;0;0;0;18;1;9;0;0;0;9;0;0;0;0;0;0;0
3729;105mm M18/40;8;10;5;0;2;3;6;0;0;2;4;2;3;0;4;0;0;7;0;19;60;0;12;8;43;54;1;18;1;0;0;0;0;PA798;15;80;13 ;4;0;0;0;0;0;0;0;18;1;223;0;0;0;113;1;0;0;0;0;0;0
3730;105mm M39;8;10;5;0;2;3;8;0;0;2;4;2;3;0;11;2;0;8;0;42;211;0;12;9;41;54;2;18;1;0;0;0;0;PT400;16;80;13 ;68;0;0;0;0;0;0;0;18;1;223;0;0;0;129;0;0;0;0;0;0;0
3731;25 Strelkovy;1;3;1;0;3;4;4;1;0;1;0;2;8;0;3;3;0;6;0;0;121;0;10;1;26;31;2;20;1;0;0;0;0;JKM95;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3732;25 Kavaleria;1;4;0;0;1;3;2;0;0;3;1;3;6;0;8;5;0;6;0;8;121;0;10;1;26;31;1;20;33;0;31;0;0;JKN22;272;2;10 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3733;25 Sthurmovoi;1;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;10;1;26;31;2;20;1;0;0;0;0;JKM92;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3734;25 Vnutrennie Voiska NKVD;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;10;1;26;31;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3735;25 Sapernii;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;10;1;26;31;2;20;1;0;0;0;0;I48X3;96;72;1 ;16;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3736;31 Strelkovy;1;4;1;0;3;5;4;1;0;1;0;0;8;0;3;3;0;6;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;JKM88;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3737;31 Kavaleria;1;5;1;0;1;4;3;0;0;3;1;3;6;0;8;5;0;6;0;10;121;0;8;9;31;36;1;20;33;0;0;0;0;JKI06;2;2;10 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3738;31 Shturmovoi;1;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3739;31 Sapernii;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3740;31 Vnutrennie Voiska NKVD;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3741;31 Motostrelkovy;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3742;31 Parashutisti;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;8;9;31;36;2;20;33;0;31;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3743;34 Prograchnik;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;7;34;36;2;20;1;0;0;0;0;JKN01;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3744;36 Kazaki;1;6;1;0;1;6;4;0;0;3;1;3;0;0;8;5;0;6;0;18;121;0;2;7;36;38;2;20;1;0;31;0;0;DRG84;2;8;10 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3745;36 Kavaleria;1;5;1;0;1;5;4;0;0;2;1;3;6;0;8;5;0;6;0;11;121;0;2;7;36;38;1;20;1;0;0;0;0;JKN21;2;2;10 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3746;36 Shturmovoi;1;0;0;0;4;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3747;36 Sapernii;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3748;36 Vnutrennie Voiska NKVD;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3749;36 Motostrelkovy;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;I48X3;96;72;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3750;36 Pogranichnik;1;0;0;0;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3751;36 Parashutisti;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;4;0;0;0;0;121;0;2;7;36;38;2;20;1;0;31;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3752;36 Gornostrelky;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;OV12X;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3753;36 Gornosaperny;1;0;0;0;4;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;2;7;36;38;2;20;1;2;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3754;36 Motociklisti;1;0;0;0;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;2;7;36;38;2;20;1;0;0;0;0;JKI09;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3755;38 Saperno-Shturmovoi;1;6;2;0;4;6;5;2;0;1;1;2;8;0;3;2;0;6;0;23;121;0;11;1;38;41;2;20;1;0;31;0;0;JKI08;89;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3756;38 Vnutrennie Voiska NKVD;1;4;1;0;2;4;4;0;0;1;1;2;8;0;3;2;0;6;0;5;121;0;11;1;38;41;2;20;1;0;0;0;0;JK463;328;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3757;38 Motostrelkovy;1;5;2;0;3;5;5;1;0;1;1;2;8;0;3;3;0;6;0;6;121;0;11;1;38;41;2;20;1;0;0;0;0;LE124;2;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3758;38 Pogranichnik;1;4;1;0;3;6;7;1;0;1;1;2;8;0;3;3;0;6;0;7;121;0;11;1;38;41;2;20;1;0;0;0;0;LE155;2;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3759;38 Parashutisti;1;5;1;0;3;7;6;2;0;2;1;2;8;0;3;4;0;6;0;22;121;0;11;1;38;41;2;20;1;0;31;0;0;JKI00;2;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3760;38 Motociklisti;1;5;2;0;2;4;4;0;0;1;1;3;6;0;2;8;0;50;0;17;121;0;9;1;38;41;2;20;1;0;0;0;0;ERMC1;2;51;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3761;41 Voiska NKVD;1;6;2;0;3;7;8;1;0;1;1;2;8;0;3;3;0;6;0;13;121;0;4;8;41;43;2;20;1;0;31;0;0;LE079;5;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3762;41 Novobranets;1;5;1;0;2;5;4;0;0;0;1;2;5;0;3;3;0;6;0;7;121;0;4;7;41;43;2;20;1;0;2;0;0;JKN02;2;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3763;Sixhorse;7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;6;0;0;0;0;121;0;4;1;26;43;1;20;1;4;0;0;0;DRG76;82;230;10 ;3;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3764;25 Territorialny;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;10;1;26;31;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3765;41 Kazaki;1;7;1;0;1;7;6;0;0;3;1;3;6;0;8;5;0;6;0;21;121;0;5;8;41;44;1;20;1;0;31;0;0;DRG85;96;2;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3766;41 Sapernii;1;4;1;0;3;5;5;0;0;0;1;2;6;0;3;2;0;6;0;15;121;0;4;8;41;43;1;20;9;0;0;0;0;JKI12;2;1;1 ;8;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3767;31 Territorialny;1;0;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;121;0;8;9;31;36;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3768;41 Gornostrelky;1;6;2;0;3;7;6;2;0;1;1;2;8;0;8;3;0;6;0;23;121;0;4;8;41;43;2;20;1;2;0;0;0;JKI02;2;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3769;41 Gornosaperny;1;7;3;0;4;7;7;2;0;2;1;2;8;0;8;2;0;6;0;57;121;0;4;8;41;43;2;20;5;2;0;0;0;V190;98;0;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3770;42 Desantny;1;7;1;0;3;7;8;2;0;2;1;0;8;0;3;4;0;7;0;19;121;0;8;9;42;44;2;20;1;0;31;0;0;H31;3;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3771;42 Morskaya Pehota;1;6;1;0;5;7;6;1;0;1;1;2;8;0;3;3;0;6;0;12;121;0;4;4;42;43;2;20;1;0;31;0;0;LE140;3;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3772;43 Morskaya Pehota;1;8;2;0;5;9;8;1;0;1;1;2;8;0;3;3;0;6;0;15;121;0;12;3;43;54;2;20;1;0;31;0;0;JKM94;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3773;43 Voiska NKVD;1;8;2;0;3;8;8;1;0;1;1;2;8;0;3;3;0;6;0;15;121;0;6;3;43;46;2;20;1;0;31;0;0;JK462;5;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3774;44 Novobranets;1;6;2;0;2;6;5;0;0;0;1;2;5;0;3;3;0;5;0;7;121;0;5;8;44;45;2;20;1;0;2;0;0;JK460;2;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3775;43 Saperno-Shturmovoi;1;9;4;0;4;8;8;3;0;2;1;2;8;0;3;2;0;7;0;34;121;0;6;3;43;46;2;20;5;0;31;0;0;LE123;89;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3776;43 Sapernii;1;6;2;0;3;6;6;0;0;0;1;2;6;0;3;2;0;6;0;19;121;0;6;3;43;46;2;20;9;0;0;0;0;JKI12;96;72;1 ;8;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3777;33 SS Infanterie;1;3;1;0;2;4;3;0;0;0;1;2;5;0;8;3;0;5;0;4;121;0;7;11;33;35;1;8;33;0;0;0;0;TD06;2;1;1 ;32;0;0;0;0;0;0;0;8;1;1;0;0;0;0;0;128;0;0;0;0;0
3778;43 Pogranichnik;1;6;2;0;3;9;8;1;0;1;1;2;8;0;3;3;0;6;0;9;121;0;6;3;43;46;2;20;1;0;0;0;0;JKI05;3;1;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3779;43 Parashutisti;1;7;2;0;3;9;9;2;0;1;1;2;8;0;3;4;0;7;0;30;121;0;6;3;43;46;2;20;1;0;31;0;0;JKI00;98;0;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3780;43 Gornostrelky;1;7;3;0;3;9;8;3;0;1;1;2;8;0;8;3;0;6;0;29;121;0;6;3;43;46;2;20;1;2;0;0;0;JK583;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3781;43 Gornosaperny;1;8;3;0;4;8;9;3;0;3;1;2;8;0;8;2;0;6;0;67;121;0;6;3;43;46;2;20;1;0;0;0;0;V190;45;0;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3782;43 Motociklisti;1;7;2;0;2;7;6;1;0;1;1;3;6;0;2;8;50;6;0;25;121;0;6;3;43;46;2;20;1;0;0;0;0;JKI09;98;51;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3783;43 Partisani;1;5;1;0;2;7;9;3;0;1;1;3;7;0;8;3;0;7;0;13;121;0;9;5;43;44;2;20;1;2;0;0;0;JKM87;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3784;44 Specnaz;1;10;3;0;4;9;11;3;0;3;1;3;8;0;3;4;0;8;0;113;121;0;12;1;45;54;3;20;5;2;31;0;0;JK465;98;1;1 ;128;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3785;46 Voiska NKVD;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;12;5;46;54;2;20;1;0;31;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3786;46 Strelkovy;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;12;5;46;54;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3787;46 Kavaleria;1;8;3;0;1;8;8;0;0;2;0;0;6;0;8;0;0;0;0;0;121;0;12;5;46;54;2;20;1;0;0;0;0;ER7;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3788;46 Saperno-Shturmovoi;1;0;0;0;4;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;12;5;46;54;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
3789;46 Sapernii;1;0;0;0;3;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;121;0;12;5;46;54;2;20;1;0;0;0;0;I48X3;96;72;1 ;32;0;0;0;0;0;0;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0
